Date,GBP_USD,USD_GBP,Levered,Low_Vol,Random,Neutral
2010-02-18,-0.0037609429259593,0.0037609429259593,0.0086291173821061,0.0,0.0,0
2010-02-19,1.938930163017001e-05,-1.9389301630356905e-05,-4.4595955800699725e-05,0.0,1.9389301630356905e-05,0
2010-02-20,0.0005039899308696,-0.0005039899308695,-0.0011595568095601,0.0,-0.0,0
2010-02-21,7.751437249534485e-05,-7.751437249535379e-05,-0.0001782920402495,0.0,7.751437249535379e-05,0
2010-02-22,-0.0037015508516383,0.0037015508516384,0.0084931737932131,0.0,-0.0037015508516384,0
2010-02-23,-0.0010118963540025,0.0010118963540024,0.0023258326888504,0.0,-0.0010118963540024,0
2010-02-24,-0.009310641411597,0.009310641411597,0.0212863070935717,0.009310641411597,-0.009310641411597,0
2010-02-25,-0.0019342682860481,0.0019342682860481,0.0044432366241613,0.0019342682860481,-0.0019342682860481,0
2010-02-26,-2.625309294399424e-05,2.625309294400445e-05,6.038108341246101e-05,0.0,-2.625309294400445e-05,0
2010-02-27,-0.0052711188409319,0.0052711188409319,0.0120822961514496,0.0,0.0052711188409319,0
2010-02-28,-0.011013181041848,0.0110131810418481,0.0251513498347034,0.0,-0.0110131810418481,0
2010-03-01,-0.0012282389667536,0.0012282389667534,0.0028226976286644,0.0,0.0,0
2010-03-02,0.0084601973165269,-0.0084601973165267,-0.0195665569300088,0.0,0.0084601973165267,0
2010-03-03,-0.0043940943013682,0.0043940943013682,0.0100777026676701,0.0,0.0,0
2010-03-04,0.0070001744217015,-0.0070001744217015,-0.0161742809307701,0.0,0.0070001744217015,0
2010-03-05,-2.642356982588112e-05,2.642356982577705e-05,6.077316681586759e-05,2.642356982577705e-05,-2.642356982577705e-05,0
2010-03-06,-0.0002642741066399,0.0002642741066398,0.0006077260663711,0.0,0.0,0
2010-03-07,-0.004476828669086,0.0044768286690859,0.0102669031804649,0.0,0.0044768286690859,0
2010-03-08,-0.0046036431395181,0.004603643139518,0.0105568688762527,0.0,0.004603643139518,0
2010-03-09,-0.0013077828275783,0.0013077828275785,0.0030053476167665,0.0,-0.0013077828275785,0
2010-03-10,0.0055795022002989,-0.005579502200299,-0.0128797095866125,0.0,-0.005579502200299,0
2010-03-11,0.00948926700265,-0.0094892670026501,-0.021961485471436,-0.0094892670026501,-0.0094892670026501,0
2010-03-13,-0.0018432214187152,0.0018432214187153,0.004234341259939,0.0,0.0018432214187153,0
2010-03-14,-0.0079249467152921,0.0079249467152921,0.0181343680111288,0.0,-0.0079249467152921,0
2010-03-15,0.0122773819387982,-0.0122773819387982,-0.0284667005140457,0.0,0.0122773819387982,0
2010-03-16,0.0054173014639287,-0.0054173014639287,-0.0125039546261719,0.0,0.0054173014639287,0
2010-03-17,-0.0053385799020522,0.0053385799020522,0.0122363966818465,0.0053385799020522,0.0,0
2010-03-18,-0.0152626279293883,0.0152626279293884,0.0347620402764592,0.0,0.0,0
2010-03-19,3.99637661906951e-05,-3.9963766190631126e-05,-9.191905002133884e-05,0.0,3.9963766190631126e-05,0
2010-03-20,0.000679139782412,-0.000679139782412,-0.001562711602115,0.0,-0.000679139782412,0
2010-03-21,0.0050126749429901,-0.0050126749429901,-0.0115669445595064,0.0,-0.0,0
2010-03-22,-0.0034896176270445,0.0034896176270444,0.0080079911696548,0.0,0.0034896176270444,0
2010-03-23,-0.0120615497338194,0.0120615497338193,0.0275271691877901,0.0,0.0120615497338193,0
2010-03-24,-0.0036659205172266,0.0036659205172267,0.0084116138842254,0.0,-0.0036659205172267,0
2010-03-25,0.0057355355551125,-0.0057355355551126,-0.0132412529101311,0.0,0.0057355355551126,0
2010-03-26,1.3425071320757076e-05,-1.3425071320801452e-05,-3.0877933489809285e-05,0.0,-0.0,0
2010-03-27,0.0015426822921177,-0.0015426822921179,-0.0035517337753608,0.0,-0.0,0
2010-03-28,0.0044937283896225,-0.0044937283896225,-0.0103659284844109,0.0044937283896225,-0.0044937283896225,0
2010-03-29,0.0054031166021486,-0.0054031166021485,-0.0124710977263154,0.0,0.0054031166021485,0
2010-03-30,0.0075762445650637,-0.0075762445650639,-0.0175119627437913,0.0,0.0075762445650639,0
2010-03-31,0.0070877600230156,-0.0070877600230156,-0.0163775961764227,0.0,0.0070877600230156,0
2010-04-01,-0.0054426006966985,0.0054426006966986,0.0124739840326361,0.0,-0.0054426006966986,0
2010-04-02,-0.0001972762729074,0.0001972762729074,0.000453677259155,0.0,0.0001972762729074,0
2010-04-03,0.0052212589262882,-0.0052212589262881,-0.0120499086636928,0.0052212589262881,-0.0,0
2010-04-04,0.000654013705278,-0.0006540137052781,-0.0015048714866528,0.0,-0.0,0
2010-04-05,-0.0018847186354898,0.0018847186354898,0.0043295543567768,0.0,0.0,0
2010-04-06,-0.001638925494201,0.001638925494201,0.0037655208325873,0.0,0.0,0
2010-04-07,0.0024901063953321,-0.0024901063953321,-0.0057365424417134,0.0,-0.0024901063953321,0
2010-04-08,0.0059640896912553,-0.0059640896912553,-0.0137709675853704,0.0,-0.0059640896912553,0
2010-04-09,7.156170410995056e-05,-7.156170410988586e-05,-0.000164599576121,0.0,-0.0,0
2010-04-10,0.0055466857311491,-0.0055466857311493,-0.0128036803300233,-0.0055466857311493,-0.0055466857311493,0
2010-04-11,-0.005761386208544,0.005761386208544,0.0132019043982402,0.0,0.0,0
2010-04-12,0.0008195175711836,-0.0008195175711834,-0.0018858954577258,0.0008195175711834,-0.0,0
2010-04-13,0.0055239445953028,-0.005523944595303,-0.0127509955514629,0.0,0.005523944595303,0
2010-04-14,0.001860369509737,-0.0018603695097371,-0.0042840356089422,0.0,0.0018603695097371,0
2010-04-15,-0.0085682773973694,0.0085682773973695,0.019598397961245,0.0,0.0085682773973695,0
2010-04-17,-0.0056986906269549,0.0056986906269548,0.0130587677436167,-0.0056986906269548,-0.0056986906269548,0
2010-04-18,0.0040570392263697,-0.0040570392263698,-0.0093559177147929,0.0,0.0040570392263698,0
2010-04-19,0.0013291636045965,-0.0013291636045965,-0.0030597216910757,0.0,-0.0013291636045965,0
2010-04-20,0.0034060509775156,-0.0034060509775156,-0.0078513322248731,0.0,-0.0034060509775156,0
2010-04-21,-0.0021046622122283,0.0021046622122284,0.004834117510572,0.0,0.0,0
2010-04-22,-0.000123559154102,0.000123559154102,0.0002841632338557,0.0,0.0,0
2010-04-23,3.9020329596630624e-05,-3.902032959658439e-05,-8.974903444499758e-05,-3.902032959658439e-05,-3.902032959658439e-05,0
2010-04-24,0.0007281001459312,-0.0007281001459312,-0.0016754235728521,0.0,-0.0007281001459312,0
2010-04-25,0.0045451234461161,-0.0045451234461163,-0.0104848373150153,0.0,-0.0,0
2010-04-26,-0.0126031847758786,0.0126031847758786,0.0287533916820225,0.0,0.0126031847758786,0
2010-04-27,-0.003675364782087,0.0036753647820869,0.0084332327209761,0.0,0.0036753647820869,0
2010-04-28,0.0072719969836095,-0.0072719969836094,-0.0168053481252488,0.0072719969836094,0.0072719969836094,0
2010-04-29,-0.0032101916741671,0.003210191674167,0.0073680934811554,0.0,0.003210191674167,0
2010-04-30,0.000320828657334,-0.0003208286573339,-0.0007380598530227,0.0,-0.0,0
2010-05-01,0.0032287398719786,-0.0032287398719786,-0.0074417473650473,0.0,-0.0032287398719786,0
2010-05-02,-0.0050503175469802,0.0050503175469803,0.0115778288899569,0.0,0.0,0
2010-05-03,-0.0068573201483773,0.0068573201483774,0.0157021105047546,0.0,-0.0068573201483774,0
2010-05-04,-0.0027508514562905,0.0027508514562906,0.0063156826194475,0.0,-0.0027508514562906,0
2010-05-05,-0.0180067068583424,0.0180067068583423,0.0409409170819871,0.0,0.0180067068583423,0
2010-05-06,-0.001909820632253,0.0019098206322531,0.0043871470345169,0.0,0.0,0
2010-05-07,-0.0009934681978047,0.0009934681978048,0.0022835030780359,0.0,0.0009934681978048,0
2010-05-08,0.0058990061880237,-0.0058990061880237,-0.0136201087969961,0.0,-0.0,0
2010-05-09,-0.0020185987018295,0.0020185987018294,0.0046366999938934,0.0,0.0020185987018294,0
2010-05-10,0.007288084819309,-0.0072880848193091,-0.0168427049847125,0.0,0.0072880848193091,0
2010-05-11,-0.008865425373239,0.0088654253732389,0.0202742133216932,0.0,0.0088654253732389,0
2010-05-12,-0.0142407254900384,0.0142407254900383,0.0324555711407277,0.0,0.0,0
2010-05-13,-0.0053929939622369,0.005392993962237,0.0123606843705476,0.0,0.005392993962237,0
2010-05-14,6.879826628510673e-06,-6.879826628497925e-06,-1.5823672007479906e-05,0.0,-0.0,0
2010-05-15,-0.0015284837940874,0.0015284837940874,0.0035120264070656,0.0,0.0015284837940874,0
2010-05-16,-0.0026839356098276,0.0026839356098277,0.0061623172173982,0.0026839356098277,0.0026839356098277,0
2010-05-17,-0.0097194639150166,0.0097194639150166,0.0222151638130838,0.0,0.0,0
2010-05-18,0.0076169664256615,-0.0076169664256614,-0.017606560791884,0.0,0.0076169664256614,0
2010-05-19,-0.0056098012897661,0.005609801289766,0.0128558099036915,0.0,-0.005609801289766,0
2010-05-20,0.0067238456276976,-0.0067238456276977,-0.0155329842624923,0.0,0.0067238456276977,0
2010-05-21,0.0013131161437307,-0.0013131161437308,-0.0030227489891742,0.0,-0.0013131161437308,0
2010-05-22,-0.0010780107601176,0.0010780107601177,0.0024776896422854,0.0,0.0,0
2010-05-23,-0.0026100004777856,0.0026100004777855,0.0059928487931661,0.0,0.0026100004777855,0
2010-05-24,-0.0011791554452521,0.0011791554452522,0.0027099818014926,0.0,0.0,0
2010-05-25,-0.0014585260362667,0.0014585260362667,0.0033514351282299,0.0,-0.0014585260362667,0
2010-05-26,0.0134211668825465,-0.0134211668825465,-0.0311423898396309,-0.0134211668825465,-0.0134211668825465,0
2010-05-27,-0.0085261637298641,0.008526163729864,0.0195025964770198,0.0,0.008526163729864,0
2010-05-28,-0.0005603927046543,0.0005603927046543,0.0012884340464157,0.0,-0.0005603927046543,0
2010-05-29,-0.0019049142141721,0.0019049142141722,0.0043758901586261,0.0,0.0,0
2010-05-30,0.0079626117779943,-0.0079626117779944,-0.0184097101554196,0.0,-0.0079626117779944,0
2010-05-31,0.0076813029495341,-0.0076813029495341,-0.0177560267667641,0.0,0.0076813029495341,0
2010-06-01,9.555857406578012e-05,-9.555857406570576e-05,-0.0002197983734211,0.0,-0.0,0
2010-06-02,-0.0025422352547137,0.0025422352547136,0.0058375083383707,0.0,0.0025422352547136,0
2010-06-03,-0.0109532833141189,0.0109532833141188,0.025015513941079,0.0109532833141188,-0.0109532833141188,0
2010-06-04,-6.226413138354998e-05,6.226413138357736e-05,0.0001432017067663,6.226413138357736e-05,6.226413138357736e-05,0
2010-06-05,-0.003048761724314,0.0030487617243139,0.0069983066541102,0.0,0.0,0
2010-06-06,0.0040237879924217,-0.0040237879924216,-0.0092790352316383,0.0,0.0040237879924216,0
2010-06-07,4.146939904524238e-05,-4.146939904514853e-05,-9.538218889978556e-05,0.0,-4.146939904514853e-05,0
2010-06-08,0.0040281472593714,-0.0040281472593715,-0.009289114403902,0.0,0.0040281472593715,0
2010-06-09,0.0128582189028459,-0.0128582189028458,-0.029824957044348,0.0,0.0128582189028458,0
2010-06-10,-0.0112006364609692,0.0112006364609691,0.0255763940528167,0.0,-0.0112006364609691,0
2010-06-12,0.0017851875411064,-0.0017851875411066,-0.0041107059823656,0.0,-0.0,0
2010-06-13,0.011289303769212,-0.0112893037692118,-0.0261585541542364,0.0,0.0112893037692118,0
2010-06-14,0.0042101335379093,-0.0042101335379093,-0.0097099409716909,0.0,-0.0,0
2010-06-15,-0.0050515759826813,0.0050515759826814,0.0115807044580306,0.0,-0.0050515759826814,0
2010-06-16,0.0063475949563603,-0.0063475949563602,-0.0146601675756651,0.0,0.0063475949563602,0
2010-06-17,-6.071338226012647e-05,6.0713382259975626e-05,0.0001396352688578,0.0,6.0713382259975626e-05,0
2010-06-18,-9.445036640272904e-05,9.445036640271682e-05,0.0002172225075344,0.0,0.0,0
2010-06-19,0.002553763470268,-0.002553763470268,-0.0058834359144807,0.0,-0.0,0
2010-06-20,-0.0069555867495213,0.0069555867495214,0.015926119378189,0.0,0.0,0
2010-06-21,0.0039496872663412,-0.0039496872663413,-0.0091077138718617,0.0,0.0039496872663413,0
2010-06-22,0.00948562111058,-0.00948562111058,-0.0219529946988774,0.0,-0.0,0
2010-06-23,-0.0013648956368172,0.0013648956368173,0.0031364794226952,0.0,0.0013648956368173,0
2010-06-24,0.0083275753028865,-0.0083275753028863,-0.0192581467455772,0.0,-0.0,0
2010-06-25,-7.303947122659262e-05,7.303947122653017e-05,0.0001679828090472,0.0,7.303947122653017e-05,0
2010-06-26,0.0003717817683867,-0.0003717817683867,-0.0008553048009417,0.0,-0.0,0
2010-06-27,0.0026118502627171,-0.0026118502627171,-0.0060174862127962,0.0,-0.0026118502627171,0
2010-06-28,-0.0026251258031978,0.0026251258031978,0.0060275192182534,0.0,-0.0026251258031978,0
2010-06-29,-0.0080240350547726,0.0080240350547727,0.0183599420026897,0.0,-0.0080240350547727,0
2010-06-30,0.0153781764475791,-0.0153781764475791,-0.0357300150754936,0.0,-0.0,0
2010-07-01,0.0012643225706319,-0.001264322570632,-0.0029103353190153,0.0,0.001264322570632,0
2010-07-02,-0.0003949291153576,0.0003949291153579,0.0009081039021063,0.0003949291153579,0.0003949291153579,0
2010-07-03,0.0006844447051624,-0.0006844447051624,-0.0015749237521254,0.0,-0.0,0
2010-07-04,-0.0042722710621581,0.004272271062158,0.0097990753669239,0.0,-0.004272271062158,0
2010-07-05,0.0009905763983009,-0.000990576398301,-0.0022797944183193,0.000990576398301,-0.0,0
2010-07-06,0.002531413273153,-0.002531413273153,-0.0058318597662103,0.0,-0.002531413273153,0
2010-07-07,-0.001409944955835,0.0014099449558349,0.0032399064400595,0.0,0.0,0
2010-07-08,-0.0068937957850135,0.0068937957850133,0.0157852637756227,0.0,0.0,0
2010-07-09,0.0001194909686164,-0.0001194909686164,-0.000274850576626,0.0,0.0001194909686164,0
2010-07-10,0.0009023594656719,-0.0009023594656718,-0.0020766453983954,0.0,-0.0009023594656718,0
2010-07-11,-0.002909044657674,0.002909044657674,0.0066781952103567,0.0,0.002909044657674,0
2010-07-12,0.0094532678030752,-0.0094532678030752,-0.0218776501741645,0.0,0.0094532678030752,0
2010-07-13,0.0059909526883889,-0.0059909526883888,-0.0138332378160082,0.0,-0.0059909526883888,0
2010-07-14,0.0125740338886039,-0.0125740338886039,-0.0291602734819338,0.0,-0.0,0
2010-07-15,-0.0105196374789706,0.0105196374789706,0.024031785333097,0.0,-0.0105196374789706,0
2010-07-16,0.0001960592105094,-0.0001960592105093,-0.0004509936643201,0.0,-0.0,0
2010-07-17,-0.0017331876998446,0.0017331876998445,0.0039818501389613,0.0,-0.0017331876998445,0
2010-07-18,-0.0030747972996125,0.0030747972996127,0.007057951435455,0.0,-0.0030747972996127,0
2010-07-19,0.0022169031478014,-0.0022169031478016,-0.0051062442593791,-0.0022169031478016,-0.0,0
2010-07-20,-0.006533608103155,0.0065336081031551,0.0149639761232989,0.0,-0.0065336081031551,0
2010-07-21,0.0062584021884224,-0.0062584021884224,-0.0144533240013272,0.0062584021884224,0.0062584021884224,0
2010-07-22,0.0107226876290523,-0.0107226876290522,-0.0248363141174413,0.0,-0.0,0
2010-07-23,0.0002139335582393,-0.0002139335582392,-0.0004921156240337,0.0,0.0002139335582392,0
2010-07-24,-0.0006224793032111,0.0006224793032112,0.0014311235464202,0.0,0.0,0
2010-07-25,0.0046850010629887,-0.0046850010629887,-0.010808502176391,0.0,-0.0046850010629887,0
2010-07-26,0.0066403528131683,-0.0066403528131683,-0.015339262344108,0.0,-0.0066403528131683,0
2010-07-27,0.0003911246807854,-0.0003911246807853,-0.0008998155760844,0.0,-0.0,0
2010-07-28,0.0009034900317597,-0.0009034900317597,-0.0020792487576063,0.0,0.0009034900317597,0
2010-07-29,0.0048239976750947,-0.0048239976750948,-0.0111301874075161,0.0,-0.0,0
2010-07-30,-0.0001338632620651,0.000133863262065,0.0003078587175897,0.0,0.000133863262065,0
2010-07-31,0.0015606241841012,-0.0015606241841012,-0.0035930836004361,0.0015606241841012,-0.0,0
2010-08-01,0.0111085176901533,-0.0111085176901532,-0.0257365681214095,0.0,-0.0,0
2010-08-02,0.0041709127162826,-0.0041709127162827,-0.0096192379239766,0.0,-0.0041709127162827,0
2010-08-03,-0.0043723606237941,0.0043723606237942,0.0100279978173893,0.0,0.0,0
2010-08-04,0.0008307111868526,-0.0008307111868526,-0.0019116684305196,0.0,-0.0,0
2010-08-05,0.0028581588428166,-0.0028581588428166,-0.006586020146392,0.0,-0.0,0
2010-08-06,2.509048255414533e-05,-2.5090482554144997e-05,-5.770905105362624e-05,0.0,-0.0,0
2010-08-07,0.001422854284684,-0.0014228542846841,-0.003275596681142,0.0,-0.0,0
2010-08-08,-0.004595515539621,0.0045955155396212,0.0105382862552539,0.0,0.0045955155396212,0
2010-08-09,-0.0025075459992369,0.0025075459992369,0.0057579837496544,0.0,-0.0025075459992369,0
2010-08-10,-0.0122496882636975,0.0122496882636975,0.0279531963501361,-0.0122496882636975,0.0,0
2010-08-11,-0.0051475880359985,0.0051475880359987,0.0118000815322494,0.0,0.0051475880359987,0
2010-08-12,0.0007892229771956,-0.0007892229771958,-0.0018161449253684,0.0,-0.0,0
2010-08-13,-3.8484234296744935e-05,3.848423429685997e-05,8.851152483583849e-05,3.848423429685997e-05,3.848423429685997e-05,0
2010-08-14,0.0012563862604069,-0.001256386260407,-0.0028920518298324,0.0,-0.0,0
2010-08-15,0.0034341769191702,-0.0034341769191703,-0.0079163112918568,0.0,0.0034341769191703,0
2010-08-16,-0.0049535784263552,0.0049535784263554,0.0113567628123134,0.0049535784263554,0.0,0
2010-08-17,0.0005387862047131,-0.0005387862047132,-0.0012396425360378,0.0,0.0005387862047132,0
2010-08-18,0.0004744045990824,-0.0004744045990825,-0.0010914672338405,0.0,-0.0,0
2010-08-19,-0.0044000726182282,0.0044000726182284,0.0100913748151736,0.0,-0.0044000726182284,0
2010-08-20,-0.0001158838072988,0.0001158838072988,0.0002665126831389,0.0,0.0001158838072988,0
2010-08-21,5.7943582281624655e-05,-5.794358228159776e-05,-0.0001332752589975,0.0,-5.794358228159776e-05,0
2010-08-22,-0.0013013201859608,0.0013013201859608,0.0029905086902251,0.0013013201859608,0.0,0
2010-08-23,-0.0075318711998908,0.0075318711998908,0.0172392527985755,0.0,-0.0075318711998908,0
2010-08-24,0.0043552156359916,-0.0043552156359916,-0.0100455020333782,0.0,-0.0,0
2010-08-25,0.0041689045064785,-0.0041689045064786,-0.0096145938136948,0.0,-0.0,0
2010-08-26,7.727676677862845e-05,-7.727676677862409e-05,-0.0001777454921083,0.0,-0.0,0
2010-08-28,8.370975899704927e-05,-8.37097589969724e-05,-0.0001925429226945,0.0,-8.37097589969724e-05,0
2010-08-29,-0.0044980441295777,0.0044980441295777,0.0103154163638732,0.0,0.0,0
2010-08-30,-0.007296554190184,0.007296554190184,0.0167031715695133,0.0,0.007296554190184,0
2010-08-31,0.0068825183701714,-0.0068825183701714,-0.0159011992179787,0.0,-0.0,0
2010-09-01,-0.0034613100665659,0.003461310066566,0.0079431761133544,0.0,0.003461310066566,0
2010-09-02,0.0033254172017028,-0.0033254172017029,-0.0076650581333542,0.0,-0.0,0
2010-09-04,-0.0014182700133712,0.0014182700133713,0.0032590189619159,0.0,0.0,0
2010-09-05,-0.002394247167113,0.002394247167113,0.0054982230622761,0.0,0.002394247167113,0
2010-09-06,-0.0023218541029643,0.0023218541029642,0.0053322272695144,0.0,0.0023218541029642,0
2010-09-07,0.0073179602829504,-0.0073179602829504,-0.016912079599679,0.0,0.0073179602829504,0
2010-09-08,-0.0027574082315518,0.0027574082315519,0.006330709474885,0.0,0.0,0
2010-09-09,-0.0045865977877128,0.0045865977877129,0.0105178968386023,0.0,0.0,0
2010-09-10,0.0007940899300997,-0.0007940899300998,-0.0018273504538213,0.0,0.0007940899300998,0
2010-09-11,-0.0006052737095745,0.0006052737095744,0.0013915822269027,0.0,0.0006052737095744,0
2010-09-12,0.0044885215518239,-0.0044885215518239,-0.0103538822679211,0.0,-0.0044885215518239,0
2010-09-13,0.0071168242518633,-0.0071168242518634,-0.0164450690964159,0.0,0.0071168242518634,0
2010-09-14,0.005403788090713,-0.0054037880907129,-0.0124726531053263,-0.0054037880907129,-0.0,0
2010-09-15,0.0,0.0,0.0,-0.0,-0.0,0
2010-09-16,0.0004671267630191,-0.0004671267630191,-0.0010747179580018,0.0,-0.0004671267630191,0
2010-09-17,0.0001215451589738,-0.0001215451589737,-0.0002795759548339,0.0,-0.0001215451589737,0
2010-09-18,0.0012785273108985,-0.0012785273108985,-0.0029430603456693,0.0012785273108985,-0.0012785273108985,0
2010-09-19,-0.0069106826048621,0.0069106826048622,0.0158237592342894,0.0,-0.0069106826048622,0
2010-09-20,0.0049666745235534,-0.0049666745235536,-0.0114604510904054,0.0,-0.0,0
2010-09-21,0.002710340579378,-0.0027103405793779,-0.0062448013683086,0.0,-0.0027103405793779,0
2010-09-22,0.0012376633987526,-0.0012376633987526,-0.0028489192808405,0.0,-0.0,0
2010-09-23,0.0088927841515621,-0.0088927841515621,-0.0205729071393561,0.0,-0.0088927841515621,0
2010-09-24,8.846649653173804e-05,-8.846649653160502e-05,-0.0002034846436148,0.0,-8.846649653160502e-05,0
2010-09-25,-0.0002907050249243,0.0002907050249244,0.0006684952598128,0.0002907050249244,0.0002907050249244,0
2010-09-26,0.0003981181073092,-0.0003981181073091,-0.0009159087146244,0.0,-0.0003981181073091,0
2010-09-27,-0.0016187372328447,0.0016187372328446,0.0037191858650049,0.0,0.0,0
2010-09-28,-0.0010637221142809,0.001063722114281,0.0024448714195192,0.001063722114281,-0.001063722114281,0
2010-09-29,-0.0043934904900471,0.0043934904900471,0.0100763217719088,0.0,0.0043934904900471,0
2010-09-30,0.0065893395108002,-0.0065893395108002,-0.0152209106331939,0.0,-0.0,0
2010-10-02,-0.0012333850388525,0.0012333850388524,0.0028345146981555,0.0,0.0012333850388524,0
2010-10-03,0.0018716177247595,-0.0018716177247595,-0.0043099694723766,0.0,0.0018716177247595,0
2010-10-04,0.0037831066557038,-0.0037831066557038,-0.0087226392118002,0.0,-0.0037831066557038,0
2010-10-05,-1.887997684111985e-05,1.88799768412387e-05,4.342341384885696e-05,0.0,1.88799768412387e-05,0
2010-10-06,-0.0007995794764091,0.000799579476409,0.0018380779174857,0.0,-0.000799579476409,0
2010-10-07,0.0053832295504923,-0.0053832295504923,-0.0124250336742157,0.0,-0.0053832295504923,0
2010-10-09,-0.0006705374263842,0.000670537426384,0.001541564438517,0.0,0.0,0
2010-10-10,-0.0043852279533186,0.0043852279533186,0.0100574255262704,0.0,0.0043852279533186,0
2010-10-11,-0.0046195871521131,0.0046195871521131,0.0105933220678442,0.0,-0.0046195871521131,0
2010-10-12,0.0055887563228079,-0.0055887563228077,-0.0129011501486947,0.0,0.0055887563228077,0
